service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
613857a1-b205-48b5-af96-1c2e00becab0,1,1,1,1,1,1,1,20151113,20161231
43974d3e-bb21-49a1-8175-f92cd0b68c70,1,1,1,1,1,1,1,20151113,20161231
3908c363-9c07-4ef8-a75d-e443c96106e6,1,1,1,1,1,1,1,20151113,20161231
ac6291d4-e7ca-4c9a-9a4d-fff66b051341,1,1,1,1,1,1,1,20151113,20161231
cdb36e59-c87e-4ad5-b850-2fc5c21aa310,1,1,1,1,1,1,1,20151113,20161231
eefce356-edbe-4aec-98a2-99b670d39029,1,1,1,1,1,1,1,20151113,20161231
08c847cc-ccdc-4199-8d0d-5cb039d007e8,1,1,1,1,1,1,1,20151113,20161231
47d7d66f-dc5a-40c1-aed7-9562f62334c7,1,1,1,1,1,1,1,20151113,20161231
c5ecf5b9-1449-4d35-be50-2e41856da43e,1,1,1,1,1,1,1,20151113,20161231
d5a296f1-d87e-4ece-accb-ff0dc1eb9d86,1,1,1,1,1,1,1,20151113,20161231
16aa6450-6ed5-4333-b272-2db41171dd33,1,1,1,1,1,1,1,20151113,20161231
238e33c9-26a8-4e06-9130-76ed855f2dfe,1,1,1,1,1,1,1,20151113,20161231
0a308811-467c-4d38-b139-a089337f627a,1,1,1,1,1,1,1,20151113,20161231
997fddb2-39a4-4b12-98d1-ae0bf2742dad,1,1,1,1,1,1,1,20151113,20161231
efd76318-1795-4764-950f-873afd59484e,1,1,1,1,1,1,1,20151113,20161231
d2ca200a-6d07-431d-a4bf-8398bbda0c89,1,1,1,1,1,1,1,20151113,20161231
f6108ce1-c1a2-4ad0-adee-9ff29dac30e6,1,1,1,1,1,1,1,20151113,20161231
20d8fab0-32a7-491c-b007-c225ed882ff4,1,1,1,1,1,1,1,20151113,20161231
42f8c9b6-d460-4722-a73d-77438e047984,1,1,1,1,1,1,1,20151113,20161231
3056aa89-86da-48b8-b492-ed757998eea7,1,1,1,1,1,1,1,20151113,20161231
c49a0adb-ba00-427d-afae-c8e4db02ca20,1,1,1,1,1,1,1,20151113,20161231
b878f53c-7d19-4df1-a9cf-516b0aee4a37,1,1,1,1,1,1,1,20151113,20161231
20a6bae1-2cf2-447b-b0d5-56d437a1098c,1,1,1,1,1,1,1,20151113,20161231
b71f2aa1-3d26-4ae5-9238-30621e9c39a1,1,1,1,1,1,1,1,20151113,20161231
ca13a769-2b52-4c90-b56e-2c444158d771,1,1,1,1,1,1,1,20151113,20161231
e5fa0f2b-9feb-4289-a9f0-72f4f92d9d03,1,1,1,1,1,1,1,20151113,20161231
27320d51-5bd0-449f-8987-6293519cc6b2,1,1,1,1,1,1,1,20151113,20161231
839f2f1b-0919-4954-89b4-8342e2522926,1,1,1,1,1,1,1,20151113,20161231
6a7bb9d6-c65c-4c06-a1b6-54c78086bcb1,1,1,1,1,1,1,1,20151113,20161231
1ca27c32-f0c1-460e-b67f-79c8569c9adf,1,1,1,1,1,1,1,20151113,20161231
5af9b9b0-27ef-4d5c-ba38-46c83417f350,1,1,1,1,1,1,1,20151113,20161231
1f47a1c4-e98a-4ec9-b753-dc4918042d19,1,1,1,1,1,1,1,20151113,20161231
9c3b1759-1f1d-4e84-b417-7c21b7c60738,1,1,1,1,1,1,1,20151113,20161231
6e33aa46-05ff-4905-937d-6aae55f54c6d,1,1,1,1,1,1,1,20151113,20161231
b8a418f3-e537-41e1-8e40-8deb45817af1,1,1,1,1,1,1,1,20151113,20161231
7c73e405-f438-433d-a6d2-394a228b8081,1,1,1,1,1,1,1,20151113,20161231
f9b5ee42-bc0c-4f0d-b570-bebc65ef9cf4,1,1,1,1,1,1,1,20151113,20161231
23f2e9bb-e0bc-4697-92c5-390c4224ba47,1,1,1,1,1,1,1,20151113,20161231
a0fda16c-b966-4e40-b79f-75d35b86d434,1,1,1,1,1,1,1,20151113,20161231
1ffea8f4-ece9-47ff-be1b-0c420fb02fae,1,1,1,1,1,1,1,20151113,20161231
760e1580-d313-4e98-aed6-02ac26918366,1,1,1,1,1,1,1,20151113,20161231
0ef06ce9-e337-43b3-a9d7-0f5398a413ad,1,1,1,1,1,1,1,20151113,20161231
ae672cc1-a99e-4bca-a1d0-bdffd2f3f2cd,1,1,1,1,1,1,1,20151113,20161231
08b6b317-14b7-41dd-aa9b-05f9ae23e316,1,1,1,1,1,1,1,20151113,20161231
05cce5f1-3fa3-4dc9-8160-3703ab13a1a8,1,1,1,1,1,1,1,20151113,20161231
090a0d3a-c564-45e0-a151-6f7a4c85cf77,1,1,1,1,1,1,1,20151113,20161231
f9c9bd71-505a-4947-9f3f-a819c8ae5fae,1,1,1,1,1,1,1,20151113,20161231
050e5167-0e56-4ec6-9a9a-33747fa7864f,1,1,1,1,1,1,1,20151113,20161231
b034c711-59c3-46fe-b67c-af1e84cc1c57,1,1,1,1,1,1,1,20151113,20161231
126f4ee4-85e7-4417-a43f-d6ca3d745171,1,1,1,1,1,1,1,20151113,20161231
81fde7ca-ac79-4ce5-819d-7389b567ba57,1,1,1,1,1,1,1,20151113,20161231
86c32f43-93b3-4444-89ee-fcff59239e68,1,1,1,1,1,1,1,20151113,20161231
8830e50b-6f29-4100-8ff5-362e63132b41,1,1,1,1,1,1,1,20151113,20161231
50b1c3b8-933e-4907-aed5-c5d7e611105c,1,1,1,1,1,1,1,20151113,20161231
eabe5977-e99a-4e3a-99b9-f89b35a1b092,1,1,1,1,1,1,1,20151113,20161231
c7269180-72ff-4cb8-9a32-d638e5003333,1,1,1,1,1,1,1,20151113,20161231
b52aad14-ca83-4549-9dd3-496673712f97,1,1,1,1,1,1,1,20151113,20161231
0f883ca5-81b5-40ae-ad4b-e5225ce27151,1,1,1,1,1,1,1,20151113,20161231
0898d120-6cd9-4895-a208-42efcda51f80,1,1,1,1,1,1,1,20151113,20161231
aed230d8-bc63-4be3-85ab-4536482b047c,1,1,1,1,1,1,1,20151113,20161231
8d561870-00cf-413a-9858-dc68beaa3a51,1,1,1,1,1,1,1,20151113,20161231
349a6d4e-5c62-4174-aa7b-59a54b1bb6cc,1,1,1,1,1,1,1,20151113,20161231
2eb07380-d6ee-4017-8346-984b59178439,1,1,1,1,1,1,1,20151113,20161231
c5cf9b3c-a19b-47ed-97da-ea2e9d130ded,1,1,1,1,1,1,1,20151113,20161231
158d396c-6c11-439a-a147-6a59353a8b13,1,1,1,1,1,1,1,20151113,20161231
6843053b-bc41-40c3-aacd-d71383fe562b,1,1,1,1,1,1,1,20151113,20161231
929e2daa-fa9f-417b-aee0-e5368eeec9f2,1,1,1,1,1,1,1,20151113,20161231
01912089-b9cf-4efb-a6bd-5f26de4b7d6a,1,1,1,1,1,1,1,20151113,20161231
0f1a0860-ddf4-4808-8770-f49bc04dfc3c,1,1,1,1,1,1,1,20151113,20161231
1c46519c-3612-492d-b276-d3bb2d4a0029,1,1,1,1,1,1,1,20151113,20161231
70517fb9-73b2-4488-96fe-90d359459ce7,1,1,1,1,1,1,1,20151113,20161231
cbfcec7b-a5bd-4b66-a138-bea3af2302e1,1,1,1,1,1,1,1,20151113,20161231
00d370ae-87ae-41bb-82c4-777abc690e82,1,1,1,1,1,1,1,20151113,20161231
69afffef-4ff8-4b4f-a2e2-b7a4f2db25fa,1,1,1,1,1,1,1,20151113,20161231
b8bb22d9-36a5-436e-8746-fff0a0d7950a,1,1,1,1,1,1,1,20151113,20161231
103b9d96-a0e1-47db-a9d3-408474fa4833,1,1,1,1,1,1,1,20151113,20161231
bf985173-0cfa-442a-a78a-5d95fe99c85c,1,1,1,1,1,1,1,20151113,20161231
2bb28c57-c953-4eca-a21f-eec7e0478f44,1,1,1,1,1,1,1,20151113,20161231
bd0c76b3-2a12-4709-858b-c8030cf47e01,1,1,1,1,1,1,1,20151113,20161231
b1adcb05-c312-4261-8a94-62944b59e7e6,1,1,1,1,1,1,1,20151113,20161231
a49226af-f3ce-4660-b4b9-3fd518c534dd,1,1,1,1,1,1,1,20151113,20161231
035527ac-ad8e-4b42-87d0-10d0af1f2586,1,1,1,1,1,1,1,20151113,20161231
1a81ac7f-d2d9-4342-8991-f257de64167e,1,1,1,1,1,1,1,20151113,20161231
eebf1ee6-250f-4b1e-ab0f-926d35f66bac,1,1,1,1,1,1,1,20151113,20161231
103de8a1-d1fd-4f1c-bfc5-fd28d37d5d38,1,1,1,1,1,1,1,20151113,20161231
41866d59-4308-41fc-a051-e3ab4e502454,1,1,1,1,1,1,1,20151113,20161231
06b3f2f5-fea0-4af0-9153-8effbd5000e8,1,1,1,1,1,1,1,20151113,20161231
e7a19ef2-2682-4fbd-833a-22dbc11f795c,1,1,1,1,1,1,1,20151113,20161231
35c74f6f-fd07-434f-9d80-fe5958df8655,1,1,1,1,1,1,1,20151113,20161231
44549b69-071c-4934-8f6e-9e4ffd2e85e8,1,1,1,1,1,1,1,20151113,20161231
b4761f50-f64a-4733-9151-79d327f6c29a,1,1,1,1,1,1,1,20151113,20161231
5f19d66b-5653-435d-b134-0e777b05cac3,1,1,1,1,1,1,1,20151113,20161231
8d88c047-aeb6-4f95-940d-8fa340d510a6,1,1,1,1,1,1,1,20151113,20161231
b026cc96-387d-4806-a108-f63823d42178,1,1,1,1,1,1,1,20151113,20161231
2aeb2ffa-951e-4b78-b7b9-51bed89f5279,1,1,1,1,1,1,1,20151113,20161231
7eb129e0-582f-4e1d-8c12-55518121aa1e,1,1,1,1,1,1,1,20151113,20161231
32a68ca6-4522-49a0-935b-779979be1637,1,1,1,1,1,1,1,20151113,20161231
84b0ede4-a40d-49dc-af29-6eb469ddd91b,1,1,1,1,1,1,1,20151113,20161231
5acef093-7b37-4442-bf2f-88b5aa969352,1,1,1,1,1,1,1,20151113,20161231
5abcf361-8358-48b5-b62e-cd23534409e3,1,1,1,1,1,1,1,20151113,20161231
86d0bd59-3885-4616-b6e6-bc07a4489bc7,1,1,1,1,1,1,1,20151113,20161231
b1056f49-33af-4d2f-b10c-397157b069fa,1,1,1,1,1,1,1,20151113,20161231
78e14bc6-c6b3-47b9-b696-198e5888ec4e,1,1,1,1,1,1,1,20151113,20161231
3eb38a51-4d09-4441-baee-710e5ce0dae5,1,1,1,1,1,1,1,20151113,20161231
90430319-2a53-4226-99ac-e0fda756276e,1,1,1,1,1,1,1,20151113,20161231
54c077d1-73c5-4da0-af0e-e083ed1c64da,1,1,1,1,1,1,1,20151113,20161231
6106df58-6ea5-4558-8122-2e2f454f31e6,1,1,1,1,1,1,1,20151113,20161231
a3ae3477-0540-45a3-b7c9-ca1166a365c6,1,1,1,1,1,1,1,20151113,20161231
caa67eb2-1ff8-4bcd-be70-b0018d19f312,1,1,1,1,1,1,1,20151113,20161231
aede1025-dbb9-4870-9df5-cfac53d26a82,1,1,1,1,1,1,1,20151113,20161231
30e88541-2867-415d-9dd4-803cde34809d,1,1,1,1,1,1,1,20151113,20161231
9dc11f47-2164-405f-adf9-7581e95aedb4,1,1,1,1,1,1,1,20151113,20161231
fe666c49-cf0c-4c12-b75a-174d0ac23514,1,1,1,1,1,1,1,20151113,20161231
50d0e086-99e4-4fd6-a67f-5208cf81ff1f,1,1,1,1,1,1,1,20151113,20161231
29a9fb1e-176f-4edc-b0fa-4f4f0a37581e,1,1,1,1,1,1,1,20151113,20161231
9d7c8d2d-8557-4eb3-be9e-093ddaef8194,1,1,1,1,1,1,1,20151113,20161231
0fb449d7-a12d-4a9e-82d6-7f64bf996e20,1,1,1,1,1,1,1,20151113,20161231
dbb020a5-9058-4031-9031-64bf8892f828,1,1,1,1,1,1,1,20151113,20161231
2b130117-5461-4ec4-9e13-52890a81e53e,1,1,1,1,1,1,1,20151113,20161231
fbe6b45a-fd57-4e05-bd05-a6f97b6f5a68,1,1,1,1,1,1,1,20151113,20161231
62225abd-3162-4caa-8aef-a387a197746c,1,1,1,1,1,1,1,20151113,20161231
f30c041d-050c-47ea-970a-58aa1928ed86,1,1,1,1,1,1,1,20151113,20161231
37cdb201-2a33-4d4c-ad81-448f628e90e5,1,1,1,1,1,1,1,20151113,20161231
a3149975-26e8-4e70-a762-3641e8262617,1,1,1,1,1,1,1,20151113,20161231
7267253e-33a9-4037-80e1-eb6dc57e073f,1,1,1,1,1,1,1,20151113,20161231
b83a6cfe-edfe-430f-b46f-c8bb52c26bbf,1,1,1,1,1,1,1,20151113,20161231
ed599c0b-7781-43f8-9862-7c2020e57579,1,1,1,1,1,1,1,20151113,20161231
77a21549-8d46-4d34-a888-802869b4b2e0,1,1,1,1,1,1,1,20151113,20161231
6a5e462f-80db-4a17-bfdd-4e48763dac32,1,1,1,1,1,1,1,20151113,20161231
8dad5712-8f4c-4968-8566-03cbba232ce7,1,1,1,1,1,1,1,20151113,20161231
6e500f5e-afb1-4416-a588-eac995c92652,1,1,1,1,1,1,1,20151113,20161231
3985d8f6-e284-4b77-82bb-e5932c96edfc,1,1,1,1,1,1,1,20151113,20161231
3be7a116-d21b-4b0e-aff0-e2ff89e6cc38,1,1,1,1,1,1,1,20151113,20161231
e6519ac6-3455-4e29-9a8f-6a6f9b269ef8,1,1,1,1,1,1,1,20151113,20161231
b93c6fe0-b205-43ba-9053-6a9f872c445a,1,1,1,1,1,1,1,20151113,20161231
e0aa75a2-8f00-47ab-89da-af3f4a4a1c06,1,1,1,1,1,1,1,20151113,20161231
ff9b467c-e4b7-4566-aacd-62c53e67514c,1,1,1,1,1,1,1,20151113,20161231
3fcddce1-bede-4c6e-8327-f58ca32bce2a,1,1,1,1,1,1,1,20151113,20161231
81479266-7f0c-4c96-9acb-a3777e20e1a9,1,1,1,1,1,1,1,20151113,20161231
d6b64b90-ce9e-49b8-9871-ca1aa76a169a,1,1,1,1,1,1,1,20151113,20161231
4751c408-9e2b-4c30-8db9-dcb81706c865,1,1,1,1,1,1,1,20151113,20161231
0f561dd9-39cf-48ea-9877-20ba0f768bc7,1,1,1,1,1,1,1,20151113,20161231
0e185594-abd2-4c13-8f07-303f631e3d6b,1,1,1,1,1,1,1,20151113,20161231
9ff6a4d8-8e48-4d4e-960b-6e7c98651fa6,1,1,1,1,1,1,1,20151113,20161231
a776ae25-824c-40c6-b7a6-b836109d757c,1,1,1,1,1,1,1,20151113,20161231
247db205-2639-4340-8382-30f1e088f587,1,1,1,1,1,1,1,20151113,20161231
58e9ed41-3fa2-432e-9469-edddaaa25ffa,1,1,1,1,1,1,1,20151113,20161231
c5935e10-bd5b-4bc8-8e81-9158a5e438cd,1,1,1,1,1,1,1,20151113,20161231
7ae8ba95-63d0-417b-8406-c7d2475f4bb5,1,1,1,1,1,1,1,20151113,20161231
12cb0230-d12f-443b-963c-4b7764a8c91b,1,1,1,1,1,1,1,20151113,20161231
ff137149-05c4-48f0-bd0e-8965d3ca3353,1,1,1,1,1,1,1,20151113,20161231
73596c91-9ab7-4c67-9a12-3f1fee6b2c49,1,1,1,1,1,1,1,20151113,20161231
3e8a2319-4e63-40b2-ba4f-89ae9e9f936c,1,1,1,1,1,1,1,20151113,20161231
c4d16f50-b257-48ac-ae70-f26d3637cd1e,1,1,1,1,1,1,1,20151113,20161231
8966d493-b3ee-40bc-be93-a7d558458d5a,1,1,1,1,1,1,1,20151113,20161231
2f5c6c9e-5324-40be-9a29-71a1e8299f6b,1,1,1,1,1,1,1,20151113,20161231
62713f4d-cb8a-43be-8958-7ceaa8e77ca2,1,1,1,1,1,1,1,20151113,20161231
9b4c46bf-51ed-4328-acf4-e205d1840749,1,1,1,1,1,1,1,20151113,20161231
32b027f2-1e37-4205-83bc-acf789882693,1,1,1,1,1,1,1,20151113,20161231
13665c42-2327-451e-bdca-caa86cabd142,1,1,1,1,1,1,1,20151113,20161231
6f8aaa2a-e063-4aa6-b903-49b932ea6377,1,1,1,1,1,1,1,20151113,20161231
0869231b-3eaa-4079-8baf-ea9f77a4e054,1,1,1,1,1,1,1,20151113,20161231
a7902e62-8953-40c4-b931-34245d3344be,1,1,1,1,1,1,1,20151113,20161231
2346105e-df48-42e2-8848-bcf889c41405,1,1,1,1,1,1,1,20151113,20161231
589f9d57-a48c-424a-9b44-86df13040d8d,1,1,1,1,1,1,1,20151113,20161231
2b9593ef-08b9-42f7-9279-7bda5db45d7f,1,1,1,1,1,1,1,20151113,20161231
151e09dc-6ab3-42e1-b7e4-9f87983d18b5,1,1,1,1,1,1,1,20151113,20161231
4ce5a832-ec4b-400e-92d9-65e3ab411ee9,1,1,1,1,1,1,1,20151113,20161231
09e95080-e038-42fa-a912-0640ac8edb34,1,1,1,1,1,1,1,20151113,20161231
92485133-c630-443b-9cc6-4aad23bb7f4d,1,1,1,1,1,1,1,20151113,20161231
045801f8-4284-42c4-96b6-ce2756f91ed3,1,1,1,1,1,1,1,20151113,20161231
1119f6e1-a1eb-40d6-9c69-c3ad2cda4692,1,1,1,1,1,1,1,20151113,20161231
be536190-eef4-451c-84ff-fccb84d591c0,1,1,1,1,1,1,1,20151113,20161231
30226aa1-3c17-42f5-979d-dd3c257c76ca,1,1,1,1,1,1,1,20151113,20161231
22032503-c91e-45ae-b204-641891a2aecf,1,1,1,1,1,1,1,20151113,20161231
0f6e6b0a-f92d-4967-97f2-837274d544f4,1,1,1,1,1,1,1,20151113,20161231
5a3d79b3-4139-4468-b497-c1b55016d606,1,1,1,1,1,1,1,20151113,20161231
35fc6ed5-b355-4708-9d04-56af7b4e9e53,1,1,1,1,1,1,1,20151113,20161231
558358cd-c393-4944-8ed3-a5327cf0fb55,1,1,1,1,1,1,1,20151113,20161231
e22c4d03-4bcc-43b6-bb48-524413a97f2b,1,1,1,1,1,1,1,20151113,20161231
d77c5192-f493-4174-8acb-d6e6a2735c9c,1,1,1,1,1,1,1,20151113,20161231
b36a7be9-e6e3-424f-9b33-3fb80495c599,1,1,1,1,1,1,1,20151113,20161231
e8ea2194-b1d1-4cdd-87c7-21dded6a6d24,1,1,1,1,1,1,1,20151113,20161231
b49237fb-47f0-41de-819a-cd8213aa3472,1,1,1,1,1,1,1,20151113,20161231
9450f512-817c-430f-8b8c-ff74339b2f16,1,1,1,1,1,1,1,20151113,20161231
afb5ccde-53a6-41f6-8e35-3feaac95fe0c,1,1,1,1,1,1,1,20151113,20161231
8a186f21-fa8f-4599-b04b-e58a41527256,1,1,1,1,1,1,1,20151113,20161231
777ddb0d-2e7f-4d71-8ce0-86242f69e664,1,1,1,1,1,1,1,20151113,20161231
a5cf9e05-fe3a-4cdf-83c5-1832a366062c,1,1,1,1,1,1,1,20151113,20161231
8180364e-2024-425b-adec-2b42dba7e6fd,1,1,1,1,1,1,1,20151113,20161231
88671ae2-179b-4f44-bf94-4fa579fe2a8c,1,1,1,1,1,1,1,20151113,20161231
1a2c49ac-551d-4921-8f29-9680d71d2cd7,1,1,1,1,1,1,1,20151113,20161231
4a4e0625-08dd-452f-9d24-2eb22dbe7907,1,1,1,1,1,1,1,20151113,20161231
c11d2921-5ca7-47d2-9f59-ae0876344734,1,1,1,1,1,1,1,20151113,20161231
206a5ec6-9700-4c49-9622-c62d998a6439,1,1,1,1,1,1,1,20151113,20161231
8098ad12-f462-4355-a84d-1ce0d3055814,1,1,1,1,1,1,1,20151113,20161231
1bba7d25-eb01-4a7c-8623-4316221050e8,1,1,1,1,1,1,1,20151113,20161231
11c525dc-8d2c-4f3c-b36b-e480a221ad72,1,1,1,1,1,1,1,20151113,20161231
9bab5f61-e614-4aca-95c3-fde4584396da,1,1,1,1,1,1,1,20151113,20161231
85ee7a6b-7b80-4089-9398-c888e07bd46c,1,1,1,1,1,1,1,20151113,20161231
e2a74770-415e-425f-84d9-dba2b9c35c54,1,1,1,1,1,1,1,20151113,20161231
8a36dc94-d16b-49a7-8219-8460e79353c2,1,1,1,1,1,1,1,20151113,20161231
7e3fa25d-22cd-4caa-ab8a-3ba9090ae3c4,1,1,1,1,1,1,1,20151113,20161231
586357c5-7921-4a40-9de5-b9c78ec35f10,1,1,1,1,1,1,1,20151113,20161231
00ca8b91-aa4a-43dd-b376-5bed9991fe17,1,1,1,1,1,1,1,20151113,20161231
f3af5e5a-cb20-4f9a-aca3-d7f23e705d58,1,1,1,1,1,1,1,20151113,20161231
ab429887-4187-4ecf-ab01-a6bdebb7e605,1,1,1,1,1,1,1,20151113,20161231
7ce8312c-6541-4dd2-b489-91014dd815d2,1,1,1,1,1,1,1,20151113,20161231
ce6e3572-cc00-44f9-b685-1871a95954a1,1,1,1,1,1,1,1,20151113,20161231
ece83710-11ba-44ce-85c1-f89d3d808726,1,1,1,1,1,1,1,20151113,20161231
edcf0a02-6f47-4c9a-af46-85288c2e9dcc,1,1,1,1,1,1,1,20151113,20161231
7169bda5-c3c8-4557-9581-cb41eac2179e,1,1,1,1,1,1,1,20151113,20161231
789e77df-0f2b-44af-9190-30de840f84e0,1,1,1,1,1,1,1,20151113,20161231
9a8b04f9-2b29-4db2-bca1-040cf1c3dd51,1,1,1,1,1,1,1,20151113,20161231
3f749b19-d5dc-4206-931b-b12932fb20c1,1,1,1,1,1,1,1,20151113,20161231
f80093a3-507f-431e-b7c2-be44d4671234,1,1,1,1,1,1,1,20151113,20161231
44c0e304-537c-4b5c-881e-ead74270a3cb,1,1,1,1,1,1,1,20151113,20161231
c422c16e-1db8-4a84-8b25-b1bccc1afb86,1,1,1,1,1,1,1,20151113,20161231
0f00c571-f9bb-43ea-810d-cd0b15c042f3,1,1,1,1,1,1,1,20151113,20161231
b1fc196c-7f1d-46c0-a5ba-b7f7ec9bdbea,1,1,1,1,1,1,1,20151113,20161231
6042ec23-361f-409d-be7c-1efef3d315f0,1,1,1,1,1,1,1,20151113,20161231
2531a7e1-a4df-41ca-99cb-de7b911ad61f,1,1,1,1,1,1,1,20151113,20161231
06adc40c-3785-4158-8413-79b8c645d24e,1,1,1,1,1,1,1,20151113,20161231
c248de51-fb52-4d64-8d4d-e3bb0d0481bb,1,1,1,1,1,1,1,20151113,20161231
284f7db3-0715-4321-a38b-7b52cf81eca2,1,1,1,1,1,1,1,20151113,20161231
081ccbe8-0310-44e4-9313-5ea7abfde6c4,1,1,1,1,1,1,1,20151113,20161231
1a192744-a5ec-400c-a432-76bf9d7e255f,1,1,1,1,1,1,1,20151113,20161231
84ea1ddc-7562-44dc-8330-42131d5954e5,1,1,1,1,1,1,1,20151113,20161231
c72c2945-b812-4935-bbc0-4184f47fb2a9,1,1,1,1,1,1,1,20151113,20161231
7ba67397-c0a6-4468-89fb-cad6981b1d6e,1,1,1,1,1,1,1,20151113,20161231
ef45ac5e-94d0-4337-b3de-9fb875e2492e,1,1,1,1,1,1,1,20151113,20161231
a1610f8d-801f-41ac-9b87-33b5663fc079,1,1,1,1,1,1,1,20151113,20161231
29f62fe4-9a77-4502-a54a-63b430d80860,1,1,1,1,1,1,1,20151113,20161231
b84e343b-013a-4685-9ad1-708fd97cb161,1,1,1,1,1,1,1,20151113,20161231
46103f10-1279-484b-84be-2db2add0ee9c,1,1,1,1,1,1,1,20151113,20161231
61555cf8-338e-4f7f-a266-9bf35a648f4f,1,1,1,1,1,1,1,20151113,20161231
5c87d9bb-721f-464d-8e33-5029243d1c3f,1,1,1,1,1,1,1,20151113,20161231
370b79f4-5ed4-40ff-a415-59008e056955,1,1,1,1,1,1,1,20151113,20161231
34d15744-95e4-4bc7-a137-bf2f32753834,1,1,1,1,1,1,1,20151113,20161231
5f758136-e9db-4154-bf39-9ceb3ae802a8,1,1,1,1,1,1,1,20151113,20161231
41e201fa-466a-410d-a1da-350d4caae66b,1,1,1,1,1,1,1,20151113,20161231
b66baa9e-518d-4444-acbd-f78a17470a51,1,1,1,1,1,1,1,20151113,20161231
e44500ca-11a9-4ba0-8ad4-66817ca062c6,1,1,1,1,1,1,1,20151113,20161231
33941cf8-805d-45f4-9add-5d9a55e05a31,1,1,1,1,1,1,1,20151113,20161231
6d22b21d-9e2f-491e-b1e0-9f4e46fc4b17,1,1,1,1,1,1,1,20151113,20161231
c233887f-41bf-4496-a006-44848b622981,1,1,1,1,1,1,1,20151113,20161231
f787949f-be04-45f8-ab98-8835ca146b58,1,1,1,1,1,1,1,20151113,20161231
586c8cc8-0f27-457f-abb8-d68c6758c74b,1,1,1,1,1,1,1,20151113,20161231
c00d840f-4426-4b08-90ba-9d7745c459c6,1,1,1,1,1,1,1,20151113,20161231
e4e59c25-69cf-4e99-8c9f-5cc32194f0bc,1,1,1,1,1,1,1,20151113,20161231
b0ec05cc-bec7-45f5-bd54-51d0d54035b4,1,1,1,1,1,1,1,20151113,20161231
05bbe95f-da87-44b3-91c4-bce7a6bc9867,1,1,1,1,1,1,1,20151113,20161231
d86b4ff6-f767-4972-816d-e5cd91fe26c8,1,1,1,1,1,1,1,20151113,20161231
12cd040e-cf0a-40b1-8e4e-27e9494818a7,1,1,1,1,1,1,1,20151113,20161231
07556538-9742-4add-a007-7dac04843258,1,1,1,1,1,1,1,20151113,20161231
008af583-62a7-45d4-8566-5faf551df89b,1,1,1,1,1,1,1,20151113,20161231
46042874-43fd-4264-a371-bb81ff0edd22,1,1,1,1,1,1,1,20151113,20161231
9d4028b3-ccd6-4544-a1af-9cd6f260b080,1,1,1,1,1,1,1,20151113,20161231
cae53198-e42e-4c47-b008-d49f6ef560d3,1,1,1,1,1,1,1,20151113,20161231
74901dbf-962f-4026-a19a-dd9652a64632,1,1,1,1,1,1,1,20151113,20161231
85691211-6d76-421b-815c-35570a701bac,1,1,1,1,1,1,1,20151113,20161231
cc2dda8f-0917-4186-bde0-668913764a1f,1,1,1,1,1,1,1,20151113,20161231
6d2366f0-6b74-431f-967b-6384415e46d3,1,1,1,1,1,1,1,20151113,20161231
b5e6a4fb-269a-4618-ad2e-be63b7edbd64,1,1,1,1,1,1,1,20151113,20161231
2d6bd935-29be-4c09-abf7-bd1879720a16,1,1,1,1,1,1,1,20151113,20161231
c093079d-1979-4cd0-83ee-ff9aa924c6bb,1,1,1,1,1,1,1,20151113,20161231
2ccb1e54-1f32-4630-b07e-f5461111388a,1,1,1,1,1,1,1,20151113,20161231
8e5e3898-f58b-434d-a286-fcb7514a9924,1,1,1,1,1,1,1,20151113,20161231
2a8cfc45-0e5c-4a1f-972d-15516f06c546,1,1,1,1,1,1,1,20151113,20161231
dd3e8e57-5ad5-4d8f-92d8-f90952567e22,1,1,1,1,1,1,1,20151113,20161231
7c4320c6-5771-4bfc-8592-2297702047e4,1,1,1,1,1,1,1,20151113,20161231
dff93aac-8b19-45e6-b860-bf7b9eb6e48e,1,1,1,1,1,1,1,20151113,20161231
0087a0f3-dc32-47b9-9de6-ff06703fbd5a,1,1,1,1,1,1,1,20151113,20161231
