shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
3bfc7d12-db02-4069-ad16-7320a4409619,51.8109500,5.4099700,2,0.0000000
3bfc7d12-db02-4069-ad16-7320a4409619,51.8109500,5.4099700,3,0.0000000
3bfc7d12-db02-4069-ad16-7320a4409619,51.8159400,5.3979800,4,995.9742837
3bfc7d12-db02-4069-ad16-7320a4409619,51.8130200,5.3936400,5,1437.7096552
3bfc7d12-db02-4069-ad16-7320a4409619,51.8140100,5.3925600,6,1570.6779247
3bfc7d12-db02-4069-ad16-7320a4409619,51.8140100,5.3925600,7,1570.6779247
3c70a701-7943-4043-94bb-66da8e6744a3,52.3494700,6.2722500,1,0.0000000
3c70a701-7943-4043-94bb-66da8e6744a3,52.3494800,6.2719500,2,20.4728401
3c70a701-7943-4043-94bb-66da8e6744a3,52.3494800,6.2719500,3,20.4728401
3c9ac378-a91e-4fca-a07b-ee31fd752d5a,52.5757900,5.0090000,1,0.0000000
3c9ac378-a91e-4fca-a07b-ee31fd752d5a,52.5757900,5.0090000,2,0.0000000
3c9ac378-a91e-4fca-a07b-ee31fd752d5a,52.5758700,5.0091800,3,15.1049193
3c9ac378-a91e-4fca-a07b-ee31fd752d5a,52.5758700,5.0091800,4,15.1049193
3cefd856-badc-4169-9afc-09a6a55afd8e,52.6294400,6.0386100,1,0.0000000
3cefd856-badc-4169-9afc-09a6a55afd8e,52.6308500,6.0402300,2,191.4437892
3cefd856-badc-4169-9afc-09a6a55afd8e,52.6308500,6.0402300,3,191.4437892
3d1bf76a-4d2f-4990-ae9e-7b7016ec6931,52.6538500,6.3647100,1,0.0000000
3d1bf76a-4d2f-4990-ae9e-7b7016ec6931,52.6538500,6.3647100,2,0.0000000
3d1bf76a-4d2f-4990-ae9e-7b7016ec6931,52.6539300,6.3648500,3,13.0004946
3d1bf76a-4d2f-4990-ae9e-7b7016ec6931,52.6539300,6.3648500,4,13.0004946
3e10eb25-3fcd-4ca7-81df-029d1526f5a6,51.7313700,3.9119400,1,0.0000000
3e10eb25-3fcd-4ca7-81df-029d1526f5a6,51.7313700,3.9119400,2,0.0000000
3e10eb25-3fcd-4ca7-81df-029d1526f5a6,51.7313700,3.9119400,3,0.0000000
3e10eb25-3fcd-4ca7-81df-029d1526f5a6,51.7391500,3.9046100,4,1002.8529747
3e10eb25-3fcd-4ca7-81df-029d1526f5a6,51.7750600,3.9698400,5,7023.6703708
3e10eb25-3fcd-4ca7-81df-029d1526f5a6,51.7973500,3.9352800,6,10464.3060292
3e10eb25-3fcd-4ca7-81df-029d1526f5a6,51.7616800,3.8611800,7,16937.6413407
3e10eb25-3fcd-4ca7-81df-029d1526f5a6,51.7570300,3.8604100,8,17457.7377046
3e10eb25-3fcd-4ca7-81df-029d1526f5a6,51.7570300,3.8604100,9,17457.7377046
3e225bd1-a843-4de5-babc-59375be11174,51.7315200,5.8836300,1,0.0000000
3e225bd1-a843-4de5-babc-59375be11174,51.7315200,5.8836300,2,0.0000000
3e225bd1-a843-4de5-babc-59375be11174,51.7316700,5.8852800,3,115.2104052
3e225bd1-a843-4de5-babc-59375be11174,51.7316700,5.8852800,4,115.2110961
3e75c227-098d-4236-952b-271e1a8c8a52,51.9653800,5.3435200,1,0.0000000
3e75c227-098d-4236-952b-271e1a8c8a52,51.9647200,5.3455600,2,158.2798521
3e75c227-098d-4236-952b-271e1a8c8a52,51.9647200,5.3455600,3,158.2798521
3e7c3642-3325-4792-9e5a-3de048905c1f,53.3169600,6.4696900,1,0.0000000
3e7c3642-3325-4792-9e5a-3de048905c1f,53.3207200,6.4680300,2,432.8343955
3e7c3642-3325-4792-9e5a-3de048905c1f,53.3212900,6.4633900,3,748.4760881
3e7c3642-3325-4792-9e5a-3de048905c1f,53.3225700,6.4608200,4,971.2360238
3e7c3642-3325-4792-9e5a-3de048905c1f,53.3241100,6.4617600,5,1153.7132510
3e7c3642-3325-4792-9e5a-3de048905c1f,53.3255400,6.4627900,6,1327.0290434
3e7c3642-3325-4792-9e5a-3de048905c1f,53.3267700,6.4620200,7,1473.2172992
3e7c3642-3325-4792-9e5a-3de048905c1f,53.3279000,6.4608200,8,1622.2419115
3e7c3642-3325-4792-9e5a-3de048905c1f,53.3286200,6.4621700,9,1742.7045631
3e7c3642-3325-4792-9e5a-3de048905c1f,53.3286200,6.4621700,10,1742.7045631
3e7c3642-3325-4792-9e5a-3de048905c1f,53.3286200,6.4621700,11,1742.7052294
3f58409e-4543-4df6-acba-055731003fd3,52.6590000,5.5970400,1,0.0000000
3f58409e-4543-4df6-acba-055731003fd3,52.6993900,5.2903300,2,21225.2825377
3f58409e-4543-4df6-acba-055731003fd3,52.6993900,5.2903300,3,21225.2825377
4000ad10-937d-42d3-a6e4-2174cd6385ee,53.1996400,6.3187200,1,0.0000000
4000ad10-937d-42d3-a6e4-2174cd6385ee,53.1996300,6.3184200,2,20.0790080
4000ad10-937d-42d3-a6e4-2174cd6385ee,53.1996300,6.3184200,3,20.0796763
40a81532-f58b-48a5-803c-c71ec3d89381,52.1825100,4.6330800,1,0.0000000
40a81532-f58b-48a5-803c-c71ec3d89381,52.1827300,4.6315300,2,108.8067039
40a81532-f58b-48a5-803c-c71ec3d89381,52.1827300,4.6315300,3,108.8067039
413d8ce6-7456-4892-915c-f3fb3d9ee97c,51.7316700,5.8852800,1,0.0000000
413d8ce6-7456-4892-915c-f3fb3d9ee97c,51.7315200,5.8836300,2,115.2104052
413d8ce6-7456-4892-915c-f3fb3d9ee97c,51.7315200,5.8836300,3,115.2104052
415b3b6b-c5ed-49d8-82b5-8f0132b8c24a,53.5634600,6.7584100,1,0.0000000
415b3b6b-c5ed-49d8-82b5-8f0132b8c24a,53.5634600,6.7584100,2,0.0000000
415b3b6b-c5ed-49d8-82b5-8f0132b8c24a,53.5634600,6.7584100,3,0.0000000
415b3b6b-c5ed-49d8-82b5-8f0132b8c24a,53.5634600,6.7584100,4,0.0000000
415b3b6b-c5ed-49d8-82b5-8f0132b8c24a,53.5549900,6.7675600,5,1120.8475495
415b3b6b-c5ed-49d8-82b5-8f0132b8c24a,53.5435700,6.7387300,6,3415.8518316
415b3b6b-c5ed-49d8-82b5-8f0132b8c24a,53.4455400,6.8884300,7,18171.9756470
415b3b6b-c5ed-49d8-82b5-8f0132b8c24a,53.3357900,7.0024000,8,32548.5470180
415b3b6b-c5ed-49d8-82b5-8f0132b8c24a,53.3366300,7.0264300,9,34152.0217602
415b3b6b-c5ed-49d8-82b5-8f0132b8c24a,53.3142600,7.0055000,10,37005.6250164
415b3b6b-c5ed-49d8-82b5-8f0132b8c24a,53.3130300,7.0000100,11,37396.2993943
415b3b6b-c5ed-49d8-82b5-8f0132b8c24a,53.3241100,6.9447300,12,41281.1699076
415b3b6b-c5ed-49d8-82b5-8f0132b8c24a,53.3278000,6.9364900,13,41966.8001712
415b3b6b-c5ed-49d8-82b5-8f0132b8c24a,53.3313900,6.9316700,14,42479.3991937
415b3b6b-c5ed-49d8-82b5-8f0132b8c24a,53.3313900,6.9316700,15,42479.3998599
41ae9198-0e6d-4f84-9d24-65e7812a8219,51.5972200,6.0241700,1,0.0000000
41ae9198-0e6d-4f84-9d24-65e7812a8219,51.5972200,6.0241700,2,0.0000000
41ae9198-0e6d-4f84-9d24-65e7812a8219,51.5979700,6.0260900,3,157.0442412
41ae9198-0e6d-4f84-9d24-65e7812a8219,51.5979700,6.0260900,4,157.0442412
41d32c07-0185-4031-b6ed-b08da8282312,51.7601800,4.1661300,1,0.0000000
41d32c07-0185-4031-b6ed-b08da8282312,51.7601800,4.1661300,2,0.0000000
41d32c07-0185-4031-b6ed-b08da8282312,51.7601800,4.1661300,3,0.0000000
41d32c07-0185-4031-b6ed-b08da8282312,51.7785700,4.1991800,4,3064.5821293
41d32c07-0185-4031-b6ed-b08da8282312,51.7943900,4.1351500,5,7820.6326549
41d32c07-0185-4031-b6ed-b08da8282312,51.8167900,4.1312000,6,10327.7861530
41d32c07-0185-4031-b6ed-b08da8282312,51.8205000,4.1318900,7,10743.3082340
41d32c07-0185-4031-b6ed-b08da8282312,51.8214500,4.1363200,8,11066.5355099
41d32c07-0185-4031-b6ed-b08da8282312,51.8214500,4.1363200,9,11066.5355099
420b7009-8049-4e05-878b-99eae7584c67,51.5329600,3.5068700,1,0.0000000
420b7009-8049-4e05-878b-99eae7584c67,51.5330400,3.5070400,2,14.7775563
420b7009-8049-4e05-878b-99eae7584c67,51.5330400,3.5070400,3,14.7775563
4242d8cd-2d5e-4149-80f2-b2ecffc732cf,52.3255800,4.8187600,1,0.0000000
4242d8cd-2d5e-4149-80f2-b2ecffc732cf,52.3255800,4.8187600,2,0.0000000
4242d8cd-2d5e-4149-80f2-b2ecffc732cf,52.3255700,4.8180000,3,51.8277362
4242d8cd-2d5e-4149-80f2-b2ecffc732cf,52.3255700,4.8180000,4,51.8277362
428e4dd8-bff1-4073-9700-e45750a61cbc,52.1961500,4.5357400,1,0.0000000
428e4dd8-bff1-4073-9700-e45750a61cbc,52.1961500,4.5357400,2,0.0000000
428e4dd8-bff1-4073-9700-e45750a61cbc,52.1961100,4.5362800,3,37.1911224
428e4dd8-bff1-4073-9700-e45750a61cbc,52.1961100,4.5362800,4,37.1911224
434a0189-541e-4367-b3ee-8cbd54f5de73,51.8214500,4.1363200,1,0.0000000
434a0189-541e-4367-b3ee-8cbd54f5de73,51.8205000,4.1318900,2,323.2266243
434a0189-541e-4367-b3ee-8cbd54f5de73,51.8167900,4.1312000,3,738.7487053
434a0189-541e-4367-b3ee-8cbd54f5de73,51.7943900,4.1351500,4,3245.9022034
434a0189-541e-4367-b3ee-8cbd54f5de73,51.7785700,4.1991800,5,8001.9527290
434a0189-541e-4367-b3ee-8cbd54f5de73,51.7601800,4.1661300,6,11066.5348583
434a0189-541e-4367-b3ee-8cbd54f5de73,51.7601800,4.1661300,7,11066.5348583
434a0189-541e-4367-b3ee-8cbd54f5de73,51.7601800,4.1661300,8,11066.5355487
43526ef7-b817-4cd2-8e1c-fd2364ee9f79,51.8069400,4.7633300,1,0.0000000
43526ef7-b817-4cd2-8e1c-fd2364ee9f79,51.8068100,4.7625900,2,53.0500816
43526ef7-b817-4cd2-8e1c-fd2364ee9f79,51.8068100,4.7625900,3,53.0500816
4425aa02-357b-4b09-bf73-4e118d50a72e,52.3832700,4.9608800,1,0.0000000
4425aa02-357b-4b09-bf73-4e118d50a72e,52.3832700,4.9608800,2,0.0000000
4425aa02-357b-4b09-bf73-4e118d50a72e,52.3833100,4.9607600,3,9.3044656
4425aa02-357b-4b09-bf73-4e118d50a72e,52.3833100,4.9607600,4,9.3044656
44e09605-addc-4b5a-86dd-430aec54cce7,51.9552600,5.5613900,1,0.0000000
44e09605-addc-4b5a-86dd-430aec54cce7,51.9538900,5.5607600,2,158.4685891
44e09605-addc-4b5a-86dd-430aec54cce7,51.9538900,5.5607600,3,158.4685891
452878d4-fd94-47a3-87b4-94b3c2db9cf5,53.2058300,5.7925000,1,0.0000000
452878d4-fd94-47a3-87b4-94b3c2db9cf5,53.2054800,5.7927200,2,41.6330458
452878d4-fd94-47a3-87b4-94b3c2db9cf5,53.2054800,5.7927200,3,41.6330458
467d96b3-fb35-4cb6-b37c-b89be443cab6,51.4615000,3.8821200,1,0.0000000
467d96b3-fb35-4cb6-b37c-b89be443cab6,51.4615000,3.8821200,2,0.0000000
467d96b3-fb35-4cb6-b37c-b89be443cab6,51.4615900,3.8818600,3,20.6586034
467d96b3-fb35-4cb6-b37c-b89be443cab6,51.4615900,3.8818600,4,20.6586034
4686c00f-4a18-4fb5-bc67-ae92cd4bb5fb,51.8247200,5.0927800,1,0.0000000
4686c00f-4a18-4fb5-bc67-ae92cd4bb5fb,51.8283800,5.0930200,2,407.5624860
4686c00f-4a18-4fb5-bc67-ae92cd4bb5fb,51.8283800,5.0930200,3,407.5624860
469e2a82-c42d-445c-b457-3a6dc7204dc6,52.8335300,5.9559200,1,0.0000000
469e2a82-c42d-445c-b457-3a6dc7204dc6,52.8330600,5.9561100,2,53.8479370
469e2a82-c42d-445c-b457-3a6dc7204dc6,52.8330600,5.9561100,3,53.8479370
46db3d11-440c-4230-bcb4-2f05a5a5c6ca,51.9532500,4.3168400,1,0.0000000
46db3d11-440c-4230-bcb4-2f05a5a5c6ca,51.9532500,4.3168400,2,0.0000000
46db3d11-440c-4230-bcb4-2f05a5a5c6ca,51.9533600,4.3173400,3,36.4886622
46db3d11-440c-4230-bcb4-2f05a5a5c6ca,51.9533600,4.3173400,4,36.4886622
47126c6a-c954-4632-93e9-2dea48772738,53.1358900,4.8872500,1,0.0000000
47126c6a-c954-4632-93e9-2dea48772738,53.1358600,4.8875900,2,22.9985554
47126c6a-c954-4632-93e9-2dea48772738,53.1358600,4.8875900,3,22.9985554
477c54e8-abd5-4e2b-86e1-d4015c703da9,52.6799200,4.7502000,1,0.0000000
477c54e8-abd5-4e2b-86e1-d4015c703da9,52.6799500,4.7502700,2,5.7935158
477c54e8-abd5-4e2b-86e1-d4015c703da9,52.6799500,4.7502700,3,5.7935158
48445026-afc6-42b2-8e0b-8376f4dd77e5,51.4435600,3.5935300,1,0.0000000
48445026-afc6-42b2-8e0b-8376f4dd77e5,51.4452600,3.5846300,2,647.0322677
48445026-afc6-42b2-8e0b-8376f4dd77e5,51.4481800,3.5854100,3,976.3967988
48445026-afc6-42b2-8e0b-8376f4dd77e5,51.4480200,3.5862600,4,1038.1112952
48445026-afc6-42b2-8e0b-8376f4dd77e5,51.4479100,3.5872100,5,1105.2792196
48445026-afc6-42b2-8e0b-8376f4dd77e5,51.4479100,3.5872100,6,1105.2792196
48445026-afc6-42b2-8e0b-8376f4dd77e5,51.4483900,3.5873700,7,1159.8284491
48445026-afc6-42b2-8e0b-8376f4dd77e5,51.4479400,3.5871100,8,1213.0566661
48445026-afc6-42b2-8e0b-8376f4dd77e5,51.4481200,3.5852200,9,1345.9658547
48445026-afc6-42b2-8e0b-8376f4dd77e5,51.4454800,3.5839000,10,1653.6859536
48445026-afc6-42b2-8e0b-8376f4dd77e5,51.4444300,3.5817100,11,1845.5955126
48445026-afc6-42b2-8e0b-8376f4dd77e5,51.4445200,3.5790000,12,2034.2737780
48445026-afc6-42b2-8e0b-8376f4dd77e5,51.4445200,3.5790000,13,2034.2737780
48445026-afc6-42b2-8e0b-8376f4dd77e5,51.4445200,3.5790000,14,2034.2737780
48c0c531-d7b5-40f0-bbb5-c88b79f557b0,51.5765500,5.3792300,1,0.0000000
48c0c531-d7b5-40f0-bbb5-c88b79f557b0,51.5765500,5.3792300,2,0.0000000
48c0c531-d7b5-40f0-bbb5-c88b79f557b0,51.5765400,5.3790000,3,15.9833205
48c0c531-d7b5-40f0-bbb5-c88b79f557b0,51.5765400,5.3790000,4,15.9833205
48c54d0d-8ce5-4506-b68a-bf9f0151d6dc,51.9047000,4.5749900,1,0.0000000
48c54d0d-8ce5-4506-b68a-bf9f0151d6dc,51.9047000,4.5749900,2,0.0000000
48c54d0d-8ce5-4506-b68a-bf9f0151d6dc,51.9047000,4.5749900,3,0.0000000
48c54d0d-8ce5-4506-b68a-bf9f0151d6dc,51.9047000,4.5749900,4,0.0000000
48c54d0d-8ce5-4506-b68a-bf9f0151d6dc,51.9053100,4.5538300,5,1457.8816027
48c54d0d-8ce5-4506-b68a-bf9f0151d6dc,51.9002200,4.5222500,6,3704.0009123
48c54d0d-8ce5-4506-b68a-bf9f0151d6dc,51.9135700,4.5140100,7,5293.9631035
48c54d0d-8ce5-4506-b68a-bf9f0151d6dc,51.9186500,4.5013000,8,6335.2530618
48c54d0d-8ce5-4506-b68a-bf9f0151d6dc,51.9063700,4.4807100,9,8303.5809835
48c54d0d-8ce5-4506-b68a-bf9f0151d6dc,51.8998000,4.4604500,10,9877.9974896
48c54d0d-8ce5-4506-b68a-bf9f0151d6dc,51.9025500,4.4278300,11,12143.9579637
48c54d0d-8ce5-4506-b68a-bf9f0151d6dc,51.8974700,4.3969300,12,14344.6585242
48c54d0d-8ce5-4506-b68a-bf9f0151d6dc,51.8995900,4.3598600,13,16907.1844364
48c54d0d-8ce5-4506-b68a-bf9f0151d6dc,51.8940800,4.3214000,14,19624.6669580
48c54d0d-8ce5-4506-b68a-bf9f0151d6dc,51.8752200,4.3289600,15,21786.7260099
48c54d0d-8ce5-4506-b68a-bf9f0151d6dc,51.8567700,4.3416600,16,24018.1900118
48c54d0d-8ce5-4506-b68a-bf9f0151d6dc,51.8533300,4.3325000,17,24756.3029670
48c54d0d-8ce5-4506-b68a-bf9f0151d6dc,51.8533300,4.3325000,18,24756.3036560
48d71589-d32e-43a3-a909-015326dbd385,51.8351700,4.6626300,1,0.0000000
48d71589-d32e-43a3-a909-015326dbd385,51.8351700,4.6626300,2,0.0000000
48d71589-d32e-43a3-a909-015326dbd385,51.8351700,4.6626300,3,0.0000000
48d71589-d32e-43a3-a909-015326dbd385,51.8358600,4.6605600,4,162.0268387
48d71589-d32e-43a3-a909-015326dbd385,51.8334500,4.6604000,5,430.4002985
48d71589-d32e-43a3-a909-015326dbd385,51.8334500,4.6604000,6,430.4002985
496f7d61-f81d-4c97-acc9-ab74c4c5c753,52.8827800,4.7744400,1,0.0000000
496f7d61-f81d-4c97-acc9-ab74c4c5c753,52.8830500,4.7737400,2,55.8867304
496f7d61-f81d-4c97-acc9-ab74c4c5c753,52.8830500,4.7737400,3,55.8867304
49c08bc6-57b7-4c5e-911b-5b8056832384,52.3224200,6.5283500,1,0.0000000
49c08bc6-57b7-4c5e-911b-5b8056832384,52.3222900,6.5280400,2,25.6129196
49c08bc6-57b7-4c5e-911b-5b8056832384,52.3222900,6.5280400,3,25.6136014
49cf3899-668e-4fad-9e7d-d8b7786dd96c,52.6018400,5.9508000,1,0.0000000
49cf3899-668e-4fad-9e7d-d8b7786dd96c,52.6022300,5.9501100,2,63.7879431
49cf3899-668e-4fad-9e7d-d8b7786dd96c,52.6022300,5.9501100,3,63.7886206
4a549f8d-4986-4e98-adf1-ecc60c050c35,52.3532100,5.0036900,1,0.0000000
4a549f8d-4986-4e98-adf1-ecc60c050c35,52.3639100,5.0686800,2,4584.9281135
4a549f8d-4986-4e98-adf1-ecc60c050c35,52.3340900,5.0703100,3,7904.9765233
4a549f8d-4986-4e98-adf1-ecc60c050c35,52.3340900,5.0703100,4,7904.9765233
4a6d6f86-ec46-4773-93b0-75c77ed47fbf,51.5502800,3.6700000,1,0.0000000
4a6d6f86-ec46-4773-93b0-75c77ed47fbf,51.5502800,3.6700000,2,0.0000000
4a6d6f86-ec46-4773-93b0-75c77ed47fbf,51.5573600,3.6835100,3,1224.1436935
4a6d6f86-ec46-4773-93b0-75c77ed47fbf,51.5573600,3.6835100,4,1224.1436935
4abdc240-c55c-4eaa-a01b-9cae79d1cf95,53.1031800,5.9490100,1,0.0000000
4abdc240-c55c-4eaa-a01b-9cae79d1cf95,53.1028100,5.9491000,2,41.6155230
4abdc240-c55c-4eaa-a01b-9cae79d1cf95,53.0986500,5.9456600,3,558.7436698
4abdc240-c55c-4eaa-a01b-9cae79d1cf95,53.0981600,5.9458200,4,614.3180768
4abdc240-c55c-4eaa-a01b-9cae79d1cf95,53.0981600,5.9458200,5,614.3180768
4abdc240-c55c-4eaa-a01b-9cae79d1cf95,53.0981600,5.9458200,6,614.3187467
4b2900a3-7fec-4ed6-8c63-d01e9d8ab7be,52.5049700,6.1148100,1,0.0000000
4b2900a3-7fec-4ed6-8c63-d01e9d8ab7be,52.5048700,6.1152100,2,29.3527794
4b2900a3-7fec-4ed6-8c63-d01e9d8ab7be,52.5048700,6.1152100,3,29.3534584
4b2af2b6-947f-4177-bb0f-b50ee355d736,51.9023300,5.1240400,1,0.0000000
4b2af2b6-947f-4177-bb0f-b50ee355d736,51.9022200,5.1242400,2,18.4202570
4b2af2b6-947f-4177-bb0f-b50ee355d736,51.9022200,5.1242400,3,18.4209453
4bcd93d4-6b7d-448f-9018-7ba6f5601a19,52.5389600,4.8333200,1,0.0000000
4bcd93d4-6b7d-448f-9018-7ba6f5601a19,52.5389600,4.8333200,2,0.0000000
4bcd93d4-6b7d-448f-9018-7ba6f5601a19,52.5393500,4.8336000,3,47.3743731
4bcd93d4-6b7d-448f-9018-7ba6f5601a19,52.5393500,4.8336000,4,47.3743731
4c7bf998-5d5a-4d63-b4cd-825130faedfb,51.3339400,6.1180500,1,0.0000000
4c7bf998-5d5a-4d63-b4cd-825130faedfb,51.3339400,6.1180500,2,0.0000000
4c7bf998-5d5a-4d63-b4cd-825130faedfb,51.3336100,6.1163900,3,121.3759423
4c7bf998-5d5a-4d63-b4cd-825130faedfb,51.3336100,6.1163900,4,121.3759423
4ed0ff8a-c461-4a5a-be40-91e2559263d8,52.3751400,6.0910700,1,0.0000000
4ed0ff8a-c461-4a5a-be40-91e2559263d8,52.3751400,6.0910700,2,0.0000000
4ed0ff8a-c461-4a5a-be40-91e2559263d8,52.3751400,6.0910700,3,0.0000000
4ed0ff8a-c461-4a5a-be40-91e2559263d8,52.3742400,6.0962500,4,366.7139701
4ed0ff8a-c461-4a5a-be40-91e2559263d8,52.3725700,6.0897600,5,846.1909315
4ed0ff8a-c461-4a5a-be40-91e2559263d8,52.3725700,6.0897600,6,846.1909315
4f2dd6f8-f554-44e9-a668-164448f95a79,52.0936000,5.0311300,1,0.0000000
4f2dd6f8-f554-44e9-a668-164448f95a79,52.0934700,5.0313300,2,19.9277827
4f2dd6f8-f554-44e9-a668-164448f95a79,52.0934700,5.0313300,3,19.9277827
4f31d255-b1ca-4cf1-a928-d9d54041f592,51.6820700,5.2946400,1,0.0000000
4f31d255-b1ca-4cf1-a928-d9d54041f592,51.6819600,5.2951600,2,37.9910705
4f31d255-b1ca-4cf1-a928-d9d54041f592,51.6819600,5.2951600,3,37.9917622
4f4d9eb5-bee9-47cc-9a11-b3c2799b9926,51.8204100,5.5449100,1,0.0000000
4f4d9eb5-bee9-47cc-9a11-b3c2799b9926,51.8199900,5.5468000,2,138.4466403
4f4d9eb5-bee9-47cc-9a11-b3c2799b9926,51.8199900,5.5468000,3,138.4466403
4f512dc0-7a0b-4ac6-ba64-ef0cc1f08ac3,53.1007300,5.8493400,1,0.0000000
4f512dc0-7a0b-4ac6-ba64-ef0cc1f08ac3,53.1003700,5.8506500,2,96.4596250
4f512dc0-7a0b-4ac6-ba64-ef0cc1f08ac3,53.1003700,5.8506500,3,96.4596250
50a63344-202b-43e2-8939-2fab74a18f7c,52.6993900,5.2903300,1,0.0000000
50a63344-202b-43e2-8939-2fab74a18f7c,52.6993900,5.2903300,2,0.0000000
50a63344-202b-43e2-8939-2fab74a18f7c,52.6993900,5.2903300,3,0.0000000
50a63344-202b-43e2-8939-2fab74a18f7c,52.6989600,5.2939500,4,249.3568480
50a63344-202b-43e2-8939-2fab74a18f7c,52.7084300,5.3167000,5,2113.6009963
50a63344-202b-43e2-8939-2fab74a18f7c,52.7599800,5.2919800,6,8088.2344433
50a63344-202b-43e2-8939-2fab74a18f7c,52.7748200,5.1065600,7,20712.0964012
50a63344-202b-43e2-8939-2fab74a18f7c,52.7748200,5.1065600,8,20712.0964012
50d663eb-0dd3-4280-a34b-f5f06345f3a8,52.5401200,6.1344200,1,0.0000000
50d663eb-0dd3-4280-a34b-f5f06345f3a8,52.5401200,6.1344200,2,0.0000000
50d663eb-0dd3-4280-a34b-f5f06345f3a8,52.5405600,6.1350000,3,62.8160921
50d663eb-0dd3-4280-a34b-f5f06345f3a8,52.5405600,6.1350000,4,62.8160921
510b50eb-369b-4a89-bde7-84d7a0590a42,51.8907700,4.6278200,1,0.0000000
510b50eb-369b-4a89-bde7-84d7a0590a42,51.8907700,4.6278200,2,0.0000000
510b50eb-369b-4a89-bde7-84d7a0590a42,51.8884100,4.6282700,3,264.4073281
510b50eb-369b-4a89-bde7-84d7a0590a42,51.8884100,4.6282700,4,264.4073281
520bfa14-7f17-4139-bac5-583b1c6e651d,51.8199900,5.5468000,1,0.0000000
520bfa14-7f17-4139-bac5-583b1c6e651d,51.8199900,5.5468000,2,0.0000000
520bfa14-7f17-4139-bac5-583b1c6e651d,51.8204100,5.5449100,3,138.4459912
520bfa14-7f17-4139-bac5-583b1c6e651d,51.8204100,5.5449100,4,138.4459912
529c77de-8e18-4526-9a14-a7fb351fb7e6,51.8929300,4.6862800,1,0.0000000
529c77de-8e18-4526-9a14-a7fb351fb7e6,51.8929300,4.6862800,2,0.0000000
529c77de-8e18-4526-9a14-a7fb351fb7e6,51.8944400,4.6841700,3,222.0950268
529c77de-8e18-4526-9a14-a7fb351fb7e6,51.8944400,4.6841700,4,222.0950268
52c9b284-3f3e-4173-a7ec-a222d1bb258f,51.9389800,4.3003700,1,0.0000000
52c9b284-3f3e-4173-a7ec-a222d1bb258f,51.9378100,4.3008300,2,133.9702849
52c9b284-3f3e-4173-a7ec-a222d1bb258f,51.9374700,4.3007200,3,172.5497726
52c9b284-3f3e-4173-a7ec-a222d1bb258f,51.9354400,4.3041500,4,499.1469495
52c9b284-3f3e-4173-a7ec-a222d1bb258f,51.9348100,4.3076500,5,749.8658762
52c9b284-3f3e-4173-a7ec-a222d1bb258f,51.9348100,4.3076500,6,749.8658762
52c9b284-3f3e-4173-a7ec-a222d1bb258f,51.9348100,4.3076500,7,749.8658762
53177b72-a9c1-43f3-b45f-bcd4cd2bc877,51.8580600,5.0063900,1,0.0000000
53177b72-a9c1-43f3-b45f-bcd4cd2bc877,51.8575900,5.0062700,2,52.9438704
53177b72-a9c1-43f3-b45f-bcd4cd2bc877,51.8575900,5.0062700,3,52.9445594
54c93a01-3fec-424a-af26-96af6039c3cd,51.9674100,5.7316600,1,0.0000000
54c93a01-3fec-424a-af26-96af6039c3cd,51.9674100,5.7316600,2,0.0000000
54c93a01-3fec-424a-af26-96af6039c3cd,51.9691900,5.7330000,3,218.4191587
54c93a01-3fec-424a-af26-96af6039c3cd,51.9691900,5.7330000,4,218.4191587
55037435-f2c7-4482-8721-41ab91aedddf,52.6846600,6.2019800,1,0.0000000
55037435-f2c7-4482-8721-41ab91aedddf,52.6845300,6.2017600,2,20.7514073
55037435-f2c7-4482-8721-41ab91aedddf,52.6845300,6.2017600,3,20.7520836
5567e560-d38d-4ed2-840b-b19751947a4f,51.8651800,5.0552600,1,0.0000000
5567e560-d38d-4ed2-840b-b19751947a4f,51.8651800,5.0552600,2,0.0000000
5567e560-d38d-4ed2-840b-b19751947a4f,51.8653900,5.0548600,3,36.1268870
5567e560-d38d-4ed2-840b-b19751947a4f,51.8653900,5.0548600,4,36.1268870
55ba88a6-851f-4b1f-a816-f2eb4189242c,52.1895400,4.5215600,1,0.0000000
55ba88a6-851f-4b1f-a816-f2eb4189242c,52.1934400,4.5079600,2,1026.2913364
55ba88a6-851f-4b1f-a816-f2eb4189242c,52.1934400,4.5079600,3,1026.2920202
564bba1c-0543-4d22-b608-3881270141ef,51.5573600,3.6835100,1,0.0000000
564bba1c-0543-4d22-b608-3881270141ef,51.5502800,3.6700000,2,1224.1436935
564bba1c-0543-4d22-b608-3881270141ef,51.5502800,3.6700000,3,1224.1443871
565fa488-cbf7-40d1-be1c-68afa60eb32b,53.3952800,5.8786100,1,0.0000000
565fa488-cbf7-40d1-be1c-68afa60eb32b,53.4340800,5.7750300,2,8129.0399007
565fa488-cbf7-40d1-be1c-68afa60eb32b,53.4340800,5.7750300,3,8129.0399007
587cc5fd-00f9-4066-b499-2d24e5eb9ba9,52.1897200,4.9961100,1,0.0000000
587cc5fd-00f9-4066-b499-2d24e5eb9ba9,52.1897200,4.9961100,2,0.0013677
5992b3b1-06b8-4c9f-b319-24f905988cb0,52.2802200,4.9353600,1,0.0000000
5992b3b1-06b8-4c9f-b319-24f905988cb0,52.2805600,4.9355800,2,40.7032137
